;9;12;15;17;18;20;23;25;28;30;29;33;35;36;37;39;40;41;42;43;44;46;47;51;54;55;56;61;64;65;66;69;71;73;74;75;77;79;82;83;87;88;89;90;91;92;96;97;99;101;102;103;105;106;107;110;111;112;113;116;117;118;120;121;122;124;125;126;129;130;131;133;134;136;137;138;140;141;144;145;146;149;150;151;154;155;156;159;160;161;164;165;166;168;169;170;171;172;174;175;179;180;181;188;189;190;192;194;196;197;198;201;202;205;206;209;210;214;215;218;219;220;222;225;227;230;231;234;235;236;239;240;243;244;245;248;249;250;252;253;257;258;259;261;262;266;267;268;269;270;272;273;275;276;282;285;289;288;292;294;295;299;300;303;307;308;311;310;312;313;
LIBRANDI Gianfranco;100;0;0;100;0;100;0;93.75;5;0;0;0;1.32;2.35;39.58;9.09;29.82;0;0;100;99.21;0;0;0;0;0;0;4.26;0;0;0;2.94;100;100;100;58.95;2.22;0;0;0;0;5.56;0.75;100;0;1.79;100;40.48;0;97.62;0;0;100;100;0;N.D.;N.D.;0;36.84;0;5.56;0;0;0;0;2;94.74;100;2.13;7.87;9.26;1.92;0;0;0;0;0;36.36;0;0;14;100;100;100;0;0;42.55;0;52.31;100;0;0;100;0;0;0;0;100;0;0.75;0;55;71.23;0;0;14.29;0;100;0;1.16;0;0;100;0;0;0;0;0;20.37;0;0;71.67;0;0;7.81;0;100;0;100;0;0;0;0;0;100;100;0;0;0;90.91;0;3.77;0;31.58;0;100;67.59;73.17;0.83;100;0;100;0;0;6.98;0;0;3.85;0;3.23;0;0;0;0;0;79.07;0;0;10.53;100
TRIPIEDI Davide;0;0;0;0;0;0;0;0;45;57.14;94.34;0;0;1.18;6.25;0;28.07;0;0;0;14.17;4.76;0;0;2;26.67;8.33;21.28;6.06;18.56;0;5.88;12.96;6.1;22.92;30.53;6.67;0;21.25;0;2.82;11.11;29.1;0;0;37.5;33.33;47.62;11.69;16.67;0;0;0;25.96;0;N.D.;N.D.;16.67;26.32;31.25;5.56;0;0;13.33;0;26;21.05;0;23.4;25.84;24.07;19.23;10.2;11.9;20;0;21.54;0;0;0;36;0;29.63;58.33;20.25;92.86;46.81;18.52;23.08;4.35;19.72;23.08;0;4.35;0;14.29;18.18;0;25;34.59;0;65;15.07;0;0;72.73;0;11.76;0;18.6;31.82;20;0;100;100;29.03;6.67;0;42.59;15.22;8.33;23.33;0;15.38;26.56;12.5;0;0;0;0;100;0;23.33;2.22;17.65;25;0;22.73;26.67;40.91;100;24.53;0;0;0;100;45.37;80.49;20.83;0;0;65.57;14.29;0;4.65;0;100;0;94.44;0;15.52;0;21.88;0;0;32.56;0;0;0;11.38
SUT Luca;0;0;0;0;0;0;0;0;0;3.57;1.89;0;0;0;0;0;0;0;0;0;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1.41;0;0;0;0;0;11.11;0;0;0;0;0;0;0;0;N.D.;N.D.;0;5.26;0;0;0;0;0;0;0;5.26;100;2.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.75;0;0;0;0;0;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88.46;0;0;0;0;0;0;0;20;0;0;0;0;0;4.55;0;2.27;46.15;3.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.72;0;3.13;0;0;0;0;0;0;0
CARINELLI Paola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;16.67;8.33;2.13;33.33;25.77;0;23.53;27.78;26.83;33.33;27.37;2.22;0;100;0;4.23;57.41;17.91;100;0;3.57;88.89;0;100;14.29;0;0;94.44;99.04;100;N.D.;N.D.;38.89;0;0;0;0;0;73.33;0;0;0;0;0;0;48.15;11.54;0;2.38;0;0;0;0;0;0;0;0;0;0;3.8;0;2.13;0;0;82.61;0;0;0;0;0;0;0;0;100;17.29;0;0;0;50;0;11.69;0;94.12;0;1.16;100;0;0;0;0;0;0;0;35.19;0;0;0;0;0;3.13;59.38;0;0;0;0;0;0;0;0;11.76;0;0;0;0;2.27;0;5.66;0;13.16;0;1.49;47.22;0;0;0;0;0;0;0;0;0;0;0;0;0;1.72;0;3.13;0;0;0;0;0;0;0
BUFFAGNI Stefano;0;0;12.5;0;0;0;0;0;0;0;0;0;21.05;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;46.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;9.09;0;5.56;11.54;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97.37;0;0;0;0;0;0;0;0;0;0;2.33;0;0;0;0;74.19;0;0;0;0;0;0;0;0;0;0
DI STEFANO Manlio;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.73;0;0;0;0;100;0;0;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OLGIATI Riccardo;0;0;0;0;0;0;0;0;0;0;0;0;0;3.53;0;0;0;0;0;0;1.57;0;0;0;0;0;66.67;0;0;0;0;0;0;0;0;1.05;2.22;0;0;0;0;0;0;0;0;1.79;0;0;1.3;97.62;0;42.86;0;6.73;0;N.D.;N.D.;5.56;5.26;100;0;0;0;2.22;0;4;5.26;0;2.13;1.12;5.56;1.92;0;0;0;0;0;0;0;0;2;0;3.7;0;1.27;21.43;2.13;3.7;3.08;0;4.23;7.69;0;5.8;0;0;0;0;0;4.51;0;15;10.96;0;0;2.6;0;5.88;11.11;4.65;100;0;0;0;100;6.45;0;0;9.26;2.17;0;16.67;0;3.85;3.13;3.13;100;0;0;0;0;0;5;4.44;23.53;0;0;13.64;0;0;7.69;5.66;0;0;0;2.99;1.85;0;6.67;0;0;3.28;11.9;0;2.33;0;0;3.85;5.56;0;0;0;9.38;0;0;0;0;0;0;2.44
MAMMÌ Stefania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.21;0;0;0;0;0;0;0;0;0;0;0;66.67;0;0;0;0;0;1.85;2.44;10.42;7.37;0;0;0;0;0;0;0;0;0;3.57;0;0;1.3;0;0;0;5.56;7.69;0;N.D.;N.D.;11.11;5.26;0;11.11;0;0;0;0;100;100;100;4.26;1.12;5.56;3.85;2.04;2.38;0;11.11;0;18.18;0;0;6;0;3.7;0;5.06;0;0;0;7.69;13.04;0;7.69;0;4.35;0;10.71;0;0;0;4.51;0;5;1.37;0;0;9.09;0;0;0;8.14;0;0;0;0;2.08;3.23;0;100;100;100;100;100;0;3.85;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
INVIDIA Niccolò;0;0;0;0;0;0;100;100;3.33;1.79;11.32;0;1.32;23.53;7.29;9.09;14.04;0;0;0;0.79;0;33.33;7.14;100;0;0;4.26;6.06;0;0;0;3.7;2.44;8.33;6.32;0;0;8.75;0;2.82;7.41;5.22;0;0;7.14;11.11;26.19;3.9;9.52;9.09;0;0;3.85;0;N.D.;N.D.;11.11;36.84;25;16.67;20;0;4.44;100;4;10.53;0;12.77;0;0;5.77;2.04;4.76;48;22.22;0;63.64;0;0;36;0;18.52;16.67;3.8;14.29;2.13;11.11;1.54;0;11.27;3.08;0;18.84;0;7.14;13.64;13.64;6.25;7.52;7.69;20;12.33;0;0;14.29;0;0;16.67;27.91;100;20;0;0;12.5;0;6.67;0;48.15;28.26;0;3.33;0;26.92;20.31;18.75;0;0;100;0;0;0;21.67;6.67;35.29;100;0;31.82;13.33;9.09;23.08;47.17;0;10.53;16.67;20.9;100;39.02;46.67;0;100;100;33.33;57.89;4.65;100;0;15.38;22.22;93.55;36.21;100;0;0;0;0;0;0;52.63;24.39
PITTALIS Pietro;0;0;12.5;0;0;0;0;93.75;38.33;0;0;0;0;1.18;7.29;18.18;0;0;0;0;0.79;0;0;0;2;0;0;0;0;1.03;0;0;0;0;0;68.42;0;0;0;0;1.41;0;0;100;0;0;0;47.62;1.3;2.38;9.09;21.43;0;0;0;N.D.;N.D.;0;0;0;0;20;0;0;0;0;0;0;2.13;28.09;100;0;0;2.38;4;33.33;0;9.09;0;0;2;0;0;100;1.27;0;100;0;0;100;0;0;50;100;100;0;0;59.09;0;0;0;5;65.75;0;0;14.29;0;0;0;9.3;0;5;0;0;0;0;0;0;1.85;0;0;3.33;0;23.08;0;0;0;0;0;0;0;0;0;0;47.06;0;0;4.55;0;0;0;0;0;0;0;0;31.48;0;0;0;100;0;0;5.26;88.37;0;0;0;0;0;0;0;0;0;0;2.33;0;0;0;17.07
BOLOGNA Fabiola;0;0;0;0;0;0;0;0;1.67;3.57;0;0;0;0;3.13;9.09;5.26;0;0;0;3.15;100;100;0;10;0;0;93.62;21.21;27.84;0;0;3.7;0;2.08;3.16;0;0;1.25;0;100;100;100;0;0;0;0;7.14;0;0;0;21.43;0;0;100;N.D.;N.D.;11.11;0;12.5;5.56;0;100;100;100;2;0;0;2.13;11.24;0;0;0;2.38;0;0;0;9.09;0;0;0;20;0;0;3.8;0;2.13;3.7;30.77;17.39;1.41;100;0;100;100;7.14;0;0;93.75;39.85;0;0;23.29;0;0;3.9;0;5.88;0;8.14;0;0;0;100;100;0;0;0;5.56;2.17;0;23.33;0;0;0;3.13;0;0;0;0;0;0;0;0;0;2.78;0;4.55;0;9.09;0;9.43;0;42.11;0;2.99;25;2.44;1.67;0;0;1.64;0;0;0;0;0;0;0;9.68;10.34;0;12.5;0;0;11.63;100;100;100;100
CAPPELLACCI Ugo;0;0;12.5;0;0;0;0;0;0;0;0;0;0;0;2.08;0;0;0;0;0;0.79;0;0;0;0;0;0;2.13;100;100;0;0;3.7;2.44;47.92;6.32;0;0;1.25;0;0;0;26.87;100;0;1.79;0;2.38;2.6;16.67;18.18;0;0;3.85;0;N.D.;N.D.;5.56;36.84;0;0;20;100;0;0;0;100;100;100;92.13;100;17.31;14.29;7.14;16;11.11;3.08;0;0;0;14;0;3.7;8.33;27.85;0;21.28;7.41;26.15;100;100;100;100;100;100;3.57;31.82;22.73;100;100;7.69;70;100;0;0;100;100;5.88;0;38.37;4.55;100;100;0;27.08;3.23;0;0;100;32.61;58.33;6.67;0;0;42.19;0;0;0;0;0;0;0;100;0;5.88;2.78;0;4.55;100;97.73;0;5.66;0;0;4.17;5.97;3.7;0;1.67;0;0;18.03;0;52.63;4.65;0;0;0;11.11;0;100;0;0;0;0;13.95;100;100;100;100
DEIDDA Salvatore;0;0;0;0;0;0;0;0;0;46.43;100;0;1.32;1.18;0;9.09;0;0;0;0;0.79;0;0;0;0;1.67;100;4.26;0;0;0;0;1.85;0;4.17;17.89;2.22;100;2.5;7.14;0;1.85;2.24;100;0;16.07;0;2.38;1.3;2.38;0;0;0;4.81;5.56;N.D.;N.D.;55.56;5.26;6.25;0;80;0;0;0;8;94.74;100;4.26;79.78;100;100;4.08;4.76;36;0;0;9.09;0;0;100;0;0;8.33;1.27;7.14;8.51;0;0;0;14.08;0;50;0;100;0;22.73;9.09;3.13;3.01;0;5;0;100;0;96.1;0;0;5.56;1.16;0;75;0;0;0;0;0;0;3.7;8.7;0;1.67;0;3.85;1.56;3.13;0;0;0;0;0;0;3.33;0;0;2.78;0;9.09;0;0;0;1.89;0;2.63;0;2.99;1.85;0;67.5;0;0;4.92;7.14;0;0;14.29;0;0;0;100;0;0;0;0;0;74.42;0;100;0;0
DE MARTINI Guido;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.04;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2.22;0;3.75;0;1.41;0;58.96;0;0;0;0;2.38;0;0;0;0;0;1.92;0;N.D.;N.D.;38.89;100;0;100;0;0;0;0;32;0;14.29;100;100;100;0;12.24;0;0;0;0;0;0;0;0;0;0;0;36.71;7.14;100;50;0;0;0;0;0;0;0;7.14;9.09;0;0;6.02;15.38;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84.78;0;1.67;0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;18.18;0;4.55;0;1.89;0;0;0;0;1.85;4.88;1.67;0;0;0;4.76;52.63;0;0;0;0;0;3.23;0;0;0;0;0;4.65;0;100;0;0
CURRÒ Giovanni;0;0;0;0;0;0;0;0;0;100;0;0;0;18.82;5.21;0;3.51;0;0;0;3.15;0;0;28.57;64;0;0;2.13;0;0;0;0;3.7;6.1;16.67;2.11;2.22;0;27.5;0;1.41;1.85;2.24;0;0;0;0;4.76;0;0;0;0;0;2.88;0;N.D.;N.D.;0;10.53;6.25;16.67;0;100;0;0;58;0;0;4.26;15.73;0;34.62;0;0;0;0;1.54;27.27;0;0;2;0;22.22;100;7.59;0;0;1.85;3.08;0;1.41;1.54;0;100;100;3.57;9.09;0;0;2.26;0;0;0;0;0;19.48;0;0;0;1.16;4.55;25;0;0;0;0;0;0;1.85;0;0;1.67;0;0;1.56;0;0;0;0;0;0;0;0;0;0;0;0;4.55;0;0;23.08;0;0;0;0;2.99;0;2.44;5.83;0;0;8.2;2.38;0;2.33;0;0;0;0;0;3.45;0;18.75;0;0;2.33;0;0;0;0.81
COMINARDI Claudio;0;0;0;0;0;0;0;0;0;0;0;0;11.84;15.29;8.33;0;0;0;5.88;0;0;0;0;0;0;0;0;0;0;0;0;17.65;0;0;0;0;0;0;0;0;0;11.11;7.46;0;0;0;11.11;4.76;0;0;0;0;16.67;11.54;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;22.22;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.38;12.5;0;0;0;0;100;0;0;8.33;0;0;5.56;0;18.18;0;31.82;100;100;0;7.89;0;37.31;25.93;53.66;2.5;0;0;60.66;0;0;0;0;100;0;5.56;9.68;1.72;0;6.25;0;0;6.98;0;0;5.26;5.69
VALENTE Simone;0;0;0;0;0;0;0;0;35;0;0;0;0;0;9.38;0;0;0;0;0;0;0;0;42.86;0;0;0;0;84.85;0;0;0;0;0;0;0;0;0;0;0;0;1.85;0;0;0;0;0;9.52;0;0;18.18;0;0;25;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;44;22.22;0;0;8.33;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.29;31.82;72.73;12.5;0;0;0;0;0;0;0;0;41.18;0;43.02;95.45;0;0;0;0;0;0;0;0;0;0;0;0;92.31;48.44;100;0;0;100;100;0;0;46.67;6.67;0;5.56;0;9.09;0;25;0;22.64;0;63.16;0;1.49;16.67;2.44;5;0;0;4.92;0;5.26;2.33;0;0;3.85;94.44;6.45;22.41;0;9.38;55.56;0;100;0;0;15.79;6.5
BATTELLI Sergio;0;0;0;0;0;0;22.22;0;23.33;26.79;7.55;0;9.21;16.47;30.21;18.18;38.6;0;0;0;12.6;0;0;0;0;0;0;2.13;0;58.76;10;17.65;20.37;10.98;8.33;21.05;37.78;0;0;0;0;16.67;44.78;0;0;12.5;22.22;9.52;80.52;0;9.09;0;0;6.73;5.56;N.D.;N.D.;0;0;6.25;11.11;20;0;2.22;0;38;26.32;0;31.91;19.1;9.26;1.92;4.08;11.9;12;11.11;4.62;9.09;0;0;4;20;0;0;10.13;0;2.13;1.85;6.15;4.35;9.86;24.62;0;8.7;0;17.86;0;0;9.38;0;7.69;10;13.7;0;0;18.18;0;5.88;0;9.3;9.09;15;0;71.43;8.33;19.35;0;0;14.81;10.87;0;11.67;0;3.85;12.5;0;0;16.67;20;0;0;0;45;8.89;5.88;16.67;0;0;0;6.82;15.38;20.75;0;65.79;20.83;8.96;9.26;4.88;8.33;0;0;9.84;0;0;6.98;0;0;42.31;0;22.58;13.79;0;21.88;0;0;6.98;0;0;5.26;10.57
CORDA Emanuela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.03;0;0;0;1.22;0;1.05;2.22;0;0;0;0;0;0;0;0;0;0;0;1.3;0;0;0;0;0;0;N.D.;N.D.;0;0;6.25;0;0;0;0;0;2;5.26;0;2.13;2.25;0;9.62;0;0;0;0;0;0;0;0;0;0;3.7;0;1.27;0;0;3.7;0;0;0;0;0;2.9;0;21.43;0;0;0;0;0;0;2.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.33;1.67;0;3.85;3.13;0;0;0;0;0;0;0;0;2.22;0;0;0;4.55;0;2.27;0;1.89;0;0;0;2.99;1.85;2.44;0;0;0;1.64;2.38;0;0;0;0;3.85;11.11;0;0;0;3.13;0;0;6.98;0;0;0;1.63
TERMINI Guia;0;0;0;0;0;0;0;0;0;0;1.89;0;0;0;0;0;0;0;0;0;1.57;0;0;0;0;0;0;2.13;0;3.09;0;0;9.26;0;6.25;3.16;2.22;0;0;0;5.63;0;0;0;0;7.14;0;0;0;0;0;0;0;4.81;0;N.D.;N.D.;0;0;0;0;0;0;0;0;2;0;0;0;1.12;0;0;8.16;4.76;4;0;100;100;0;0;6;0;0;0;1.27;0;0;0;1.54;0;0;6.15;0;0;0;0;4.55;0;3.13;0.75;0;20;1.37;0;0;5.19;0;0;0;1.16;0;0;0;0;0;0;0;0;7.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.77;0;0;0;5.97;0;2.44;5;0;0;1.64;2.38;0;0;0;0;0;0;6.45;3.45;0;0;0;0;2.33;0;0;0;2.44
VALLASCAS Andrea;0;0;0;0;0;0;0;0;0;5.36;0;0;1.32;1.18;29.17;0;1.75;0;0;0;0;0;0;0;0;0;0;2.13;0;2.06;0;2.94;1.85;2.44;0;1.05;2.22;0;1.25;0;1.41;0;3.73;0;0;10.71;0;26.19;2.6;0;0;0;100;100;0;N.D.;N.D.;0;0;0;0;100;0;0;0;0;10.53;0;4.26;4.49;5.56;0;4.08;4.76;0;0;3.08;0;0;0;0;0;3.7;0;2.53;92.86;2.13;1.85;0;0;0;0;0;2.9;0;3.57;9.09;9.09;0;3.01;0;0;2.74;0;0;2.6;0;0;0;1.16;0;10;0;0;0;0;0;0;0;0;0;6.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.49;0.93;0;0.83;0;0;3.28;2.38;5.26;2.33;0;0;0;0;0;1.72;0;6.25;0;0;4.65;0;0;0;1.63
SCANU Lucia;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.05;0;0;0;7.14;1.41;0;0;0;0;1.79;0;0;0;0;0;0;0;2.88;0;N.D.;N.D.;0;0;100;100;100;0;0;0;0;100;100;0;0;0;0;2.04;0;0;0;1.54;0;0;0;0;0;0;0;0;7.14;0;0;0;0;0;0;0;1.45;0;0;0;0;0;0;0;0;0;0;0;1.3;0;0;5.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.33;0;0;0;0;0;0;0;0;0;0;4.65;0;0;0;0
DORI Devis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.82;0;0;0;0;100;100;100;0;0;0;0;0;0;0;0;0;0;0;10.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.49;5.56;0;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MANCA Alberto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.67;0;4.26;0;0;0;0;0;0;2.08;0;0;0;1.25;0;0;0;1.49;0;0;1.79;0;0;1.3;0;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;0;0;2;5.26;0;0;10.11;0;1.92;0;2.38;0;22.22;0;0;0;0;2;0;0;0;0;7.14;0;0;0;0;0;0;0;7.25;0;0;0;0;0;31.58;100;100;100;0;0;1.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.85;0;3.13;0;0;0;0;0;0;0;0;5.88;0;0;0;0;2.27;0;0;0;0;0;1.49;2.78;0;1.67;0;0;3.28;2.38;21.05;0;0;0;0;0;100;100;0;3.13;0;0;6.98;0;0;0;0.81
VOLPI Leda;0;0;0;0;0;0;0;0;0;1.79;1.89;0;2.63;1.18;7.29;45.45;1.75;0;0;0;0;0;0;0;2;0;100;0;0;0;0;2.94;1.85;1.22;10.42;4.21;0;0;100;0;1.41;0;1.49;0;0;1.79;0;0;3.9;0;0;21.43;100;100;0;N.D.;N.D.;22.22;0;100;100;20;100;100;100;2;0;0;2.13;2.25;1.85;7.69;0;9.52;0;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90.7;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
DEIANA Paola;0;0;0;0;0;0;11.11;0;0;1.79;0;0;0;0;2.08;0;0;0;0;0;0;0;0;0;0;0;0;2.13;0;1.03;0;0;1.85;1.22;0;4.21;0;0;0;0;0;3.7;35.82;0;0;0;0;0;0;100;100;100;0;1.92;0;N.D.;N.D.;0;0;0;5.56;0;0;0;0;2;100;0;4.26;0;0;100;100;2.38;4;0;0;0;8.33;0;4;0;0;0;0;0;0;3.7;0;0;100;0;0;0;0;100;0;0;0;0;7.69;0;0;0;0;100;0;0;0;2.33;0;0;0;0;6.25;3.23;0;0;0;0;0;11.67;0;0;1.56;0;0;0;0;0;0;0;3.33;0;0;0;0;0;0;0;0;1.89;0;0;0;0;0;0;0.83;0;0;1.64;0;0;0;100;0;0;0;9.68;15.52;0;6.25;0;0;4.65;0;0;5.26;4.07
MURA Romina;0;0;0;0;100;0;0;43.75;5;0;0;0;0;1.18;8.33;18.18;3.51;0;41.18;0;0.79;0;0;0;0;0;0;0;3.03;0;0;20.59;1.85;0;4.17;2.11;35.56;100;0;0;1.41;1.85;1.49;100;0;1.79;0;33.33;10.39;100;18.18;0;0;7.69;100;N.D.;N.D.;5.56;52.63;6.25;100;20;100;4.44;0;14;0;0;25.53;3.37;88.89;15.38;0;0;0;0;16.92;0;100;0;2;0;0;0;100;92.86;0;7.41;0;0;0;1.54;50;1.45;0;3.57;0;0;0;0.75;100;100;100;0;0;0;100;100;94.44;0;0;45;25;42.86;2.08;0;0;0;0;32.61;0;0;0;0;4.69;3.13;0;0;0;0;0;0;100;0;5.88;0;0;100;0;43.18;0;0;0;0;0;0;0;0;1.67;0;0;1.64;2.38;0;2.33;100;100;100;100;0;1.72;0;0;0;0;11.63;0;0;0;2.44
MANCA Gavino;16.67;0;0;0;0;0;0;0;18.33;37.5;0;0;1.32;2.35;6.25;9.09;8.77;0;0;0;1.57;0;0;0;0;0;0;2.13;0;1.03;0;47.06;1.85;4.88;6.25;67.37;0;0;6.25;0;0;16.67;0.75;100;0;100;0;45.24;1.3;97.62;27.27;0;0;0.96;0;N.D.;N.D.;38.89;5.26;18.75;11.11;0;0;100;100;100;100;100;100;100;100;100;100;2.38;0;0;0;0;0;0;6;100;100;100;8.86;0;0;11.11;15.38;17.39;2.82;16.92;0;0;0;25;9.09;13.64;0;20.3;0;5;93.15;0;0;70.13;0;5.88;0;1.16;0;0;25;0;0;100;100;0;0;36.96;0;88.33;0;100;100;0;0;0;0;0;0;0;100;0;0;2.78;0;4.55;0;25;0;3.77;100;2.63;0;4.48;17.59;0;7.5;0;100;6.56;2.38;57.89;0;0;0;3.85;0;0;5.17;0;0;55.56;0;0;0;0;10.53;1.63
RIXI Edoardo;0;0;0;0;100;0;0;0;0;0;0;0;1.32;17.65;8.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.33;0;0;0;0;0;0;0;0;0;0;10.71;0;4.76;0;0;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;97.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.79;0;0;5.56;0;4.55;25;0;28.57;22.92;54.84;0;0;11.11;84.78;0;0;0;3.85;9.38;100;100;0;0;0;0;0;5;8.89;5.88;100;100;100;46.67;13.64;0;3.77;100;0;4.17;26.87;16.67;48.78;45.83;0;0;100;7.14;5.26;0;14.29;0;0;0;3.23;100;0;81.25;0;0;0;0;0;0;7.32
CAPARVI Virginio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;2.08;62.11;0;0;0;0;0;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.04;0;0;0;0;9.09;100;0;2;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;87.5;0;0;0;0;0;100;0;0;100;5.56;24.42;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100;100;100;100;100;100;100;100;100;97.22;0;0;40;0;0;1.89;0;0;0;0;0;2.44;1.67;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.63;0;100;100;100
